fio;inn;is_active;last_update;legal_name;main_okved_code;main_okved_name
Зубарева Наталья Александровна;231119206118;TRUE;2023-11-15;;85.41;Образование дополнительное детей и взрослых
Лекс Матвей Ярославович;390505034462;TRUE;2022-09-01;;47.76.1;Торговля розничная цветами и другими растениями, семенами и удобрениями в специализированных магазинах
Легкий Борис Александрович;581004805972;TRUE;2022-01-05;;43.21;Производство электромонтажных работ
Юсуфов Салих Селимович;741113899628;TRUE;2022-04-19;;46.69;Торговля оптовая прочими машинами и оборудованием
Ермаков Руслан Владимирович;860200547827;TRUE;2023-09-04;;81.10;Деятельность по комплексному обслуживанию помещений
Габашвили Василий Михайлович;503408242301;TRUE;2023-02-09;;45.31;Торговля оптовая автомобильными деталями, узлами и принадлежностями
Бурков Евгений Владимирович;432800103915;TRUE;2023-03-27;;95.22;Ремонт бытовых приборов, домашнего и садового инвентаря
Козлова Елена Михайловна;507305613784;TRUE;2021-12-31;;79.11;Деятельность туристических агентств
Чернавских Иван Юрьевич;665206776626;TRUE;2022-01-06;;46.90;Торговля оптовая неспециализированная
Николаева Маргарита Николаевна;781431660814;TRUE;2022-01-02;;66.22;Деятельность страховых агентов и брокеров
Кирюнин Иван Александрович;503409887359;TRUE;2022-01-01;;47.11;Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах
Фингерман Марк Сергеевич;230912312403;TRUE;2023-08-26;;47.19.1;Торговля розничная большим товарным ассортиментом с преобладанием непродовольственных товаров в неспециализированных магазинах
Филиппов Андрей Валерьевич;560602300652;TRUE;2023-10-30;;41.20;Строительство жилых и нежилых зданий
Пацация Ромео Кандигович;231001666008;TRUE;2023-10-02;;47.71.1;Торговля розничная мужской, женской и детской одеждой в специализированных магазинах
;7447082302;TRUE;2022-09-16;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕТАЛЛУРГИЧЕСКАЯ ПРОМЫШЛЕННОСТЬ И МАРКЕТИНГ""";46.72;Торговля оптовая металлами и металлическими рудами
;7804313983;TRUE;2022-09-16;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛАЗУРНЫЙ""";68.32;Управление недвижимым имуществом за вознаграждение или на договорной основе
;1215112838;TRUE;2022-09-18;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАРИЛЕС""";49.4;Деятельность автомобильного грузового транспорта и услуги по перевозкам
Гаврилова Лариса Владимировна;531000925635;TRUE;2023-08-10;;47.91;Торговля розничная по почте или по информационно-коммуникационной сети Интернет
Гаспарян Ангелина Арменаковна;621104357503;TRUE;2023-11-20;;46.90;Торговля оптовая неспециализированная
Шашин Никита Сергеевич;165203762861;TRUE;2023-11-07;;47.91;Торговля розничная по почте или по информационно-коммуникационной сети Интернет
Переяславец Евгений Игоревич;590300499575;TRUE;2023-11-09;;46.71;Торговля оптовая твердым, жидким и газообразным топливом и подобными продуктами
Володина Олеся Алексеевна;701740002434;TRUE;2022-06-25;;14.19;Производство прочей одежды и аксессуаров одежды
Адамян Айк Володяевич;781635843372;TRUE;2023-03-31;;53.20.32;Деятельность по доставке еды на дом
Винокурова Камила Александровна;030803024400;TRUE;2023-07-14;;47.71;Торговля розничная одеждой в специализированных магазинах
;7839057113;TRUE;2023-10-03;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СФЕРА-ЭЛЕМЕНТ""";46.49;Торговля оптовая прочими бытовыми товарами
;7802572630;TRUE;2023-07-04;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНКОМ""";68.20.2;Аренда и управление собственным или арендованным нежилым недвижимым имуществом
;6671075630;TRUE;2022-09-17;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГАЗМАСТЕР""";46.74.2;Торговля оптовая водопроводным и отопительным оборудованием и санитарно-технической арматурой
;7448202475;TRUE;2022-09-19;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕНТР ПРОДАЖ ГРУЗОВОЙ ТЕХНИКИ""";45.11;Торговля легковыми автомобилями и грузовыми автомобилями малой грузоподъемности
;7840065849;TRUE;2022-12-20;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""Т-МОТОРС""";45.20;Техническое обслуживание и ремонт автотранспортных средств
;7805719680;TRUE;2022-11-21;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНСТИТУТ АКУСТИЧЕСКИХ КОНСТРУКЦИЙ""";72.19;Научные исследования и разработки в области естественных и технических наук прочие
;7751143598;TRUE;2022-11-22;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МИЛАНА""";86.90;Деятельность в области медицины прочая
;7722460296;TRUE;2022-10-24;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВИТАМЕД""";86.90;Деятельность в области медицины прочая
;7806545620;TRUE;2022-11-25;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МИР ОБОРУДОВАНИЯ СПБ""";28.25;Производство промышленного холодильного и вентиляционного оборудования
;5403054262;TRUE;2023-11-07;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НЭМЗ ИНЖИНИРИНГ""";27.12;Производство электрической распределительной и регулирующей аппаратуры
;6658523201;TRUE;2022-12-27;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НАЙСДОРСТРОЙ""";49.41;Деятельность автомобильного грузового транспорта
;7459007204;TRUE;2023-10-30;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГИБКИЕ ПРОИЗВОДСТВЕННЫЕ РОБОТИЗИРОВАННЫЕ СИСТЕМЫ""";28.99;Производство прочих машин и оборудования специального назначения, не включенных в другие группировки
;5903147300;TRUE;2023-04-18;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СМАРТ ПРАВО""";69.10;Деятельность в области права
